bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,SI,TI,pred
16,72,2880,1568,77,18,0,1,3,48.04,40.5,4.13
17,72,2880,1568,77,18,0,1,3,48.04,40.5,4.13
18,72,2880,1568,77,18,0,1,3,48.04,40.5,4.14
2,72,2880,1568,77,18,0,1,3,45.27,37.92,4.12
3,72,2880,1568,77,18,0,1,3,45.27,37.92,4.12
4,72,2880,1568,77,18,0,1,3,45.27,37.92,4.13
5,72,2880,1568,77,18,0,1,3,45.27,37.92,4.13
6,72,2880,1568,77,18,0,1,3,45.27,37.92,4.13
7,72,2880,1568,77,18,0,1,3,45.27,37.92,4.14
8,72,2880,1568,77,18,0,1,3,45.27,37.92,4.14
9,72,2880,1568,77,18,0,1,3,45.27,37.92,4.14
10,72,2880,1568,77,18,0,1,3,45.27,37.92,4.15
11,72,2880,1568,77,18,0,1,3,45.27,37.92,4.15
12,72,2880,1568,77,18,0,1,3,45.27,37.92,4.16
13,72,2880,1568,77,18,0,1,3,45.27,37.92,4.16
14,72,2880,1568,77,18,0,1,3,45.27,37.92,4.17
15,72,2880,1568,77,18,0,1,3,45.27,37.92,4.18
16,72,2880,1568,77,18,0,1,3,45.27,37.92,4.18
17,72,2880,1568,77,18,0,1,3,45.27,37.92,4.19
18,72,2880,1568,77,18,0,1,3,45.27,37.92,4.2
2,72,2880,1568,77,21,0,0,1,35.72,24.41,3.84
3,72,2880,1568,77,21,0,0,1,35.72,24.41,3.85
4,72,2880,1568,77,21,0,0,1,35.72,24.41,3.85
5,72,2880,1568,77,21,0,0,1,35.72,24.41,3.86
6,72,2880,1568,77,21,0,0,1,35.72,24.41,3.86
7,72,2880,1568,77,21,0,0,1,35.72,24.41,3.87
8,72,2880,1568,77,21,0,0,1,35.72,24.41,3.87
9,72,2880,1568,77,21,0,0,1,35.72,24.41,3.87
10,72,2880,1568,77,21,0,0,1,35.72,24.41,3.88
11,72,2880,1568,77,21,0,0,1,35.72,24.41,3.88
12,72,2880,1568,77,21,0,0,1,35.72,24.41,3.89
13,72,2880,1568,77,21,0,0,1,35.72,24.41,3.89
14,72,2880,1568,77,21,0,0,1,35.72,24.41,3.9
15,72,2880,1568,77,21,0,0,1,35.72,24.41,3.9
16,72,2880,1568,77,21,0,0,1,35.72,24.41,3.91
17,72,2880,1568,77,21,0,0,1,35.72,24.41,3.91
18,72,2880,1568,77,21,0,0,1,35.72,24.41,3.92
19,72,2880,1568,77,21,0,0,1,35.72,24.41,3.92
20,72,2880,1568,77,21,0,0,1,35.72,24.41,3.92
21,72,2880,1568,77,21,0,0,1,35.72,24.41,3.93
2,72,2880,1568,77,21,0,0,1,48.04,40.5,3.99
3,72,2880,1568,77,21,0,0,1,48.04,40.5,3.99
4,72,2880,1568,77,21,0,0,1,48.04,40.5,4.0
5,72,2880,1568,77,21,0,0,1,48.04,40.5,4.0
6,72,2880,1568,77,21,0,0,1,48.04,40.5,4.0
7,72,2880,1568,77,21,0,0,1,48.04,40.5,4.01
8,72,2880,1568,77,21,0,0,1,48.04,40.5,4.01
9,72,2880,1568,77,21,0,0,1,48.04,40.5,4.01
10,72,2880,1568,77,21,0,0,1,48.04,40.5,4.02
11,72,2880,1568,77,21,0,0,1,48.04,40.5,4.02
12,72,2880,1568,77,21,0,0,1,48.04,40.5,4.02
13,72,2880,1568,77,21,0,0,1,48.04,40.5,4.03
14,72,2880,1568,77,21,0,0,1,48.04,40.5,4.03
15,72,2880,1568,77,21,0,0,1,48.04,40.5,4.04
16,72,2880,1568,77,21,0,0,1,48.04,40.5,4.04
17,72,2880,1568,77,21,0,0,1,48.04,40.5,4.04
18,72,2880,1568,77,21,0,0,1,48.04,40.5,4.05
19,72,2880,1568,77,21,0,0,1,48.04,40.5,4.05
20,72,2880,1568,77,21,0,0,1,48.04,40.5,4.06
21,72,2880,1568,77,21,0,0,1,48.04,40.5,4.06
2,72,2880,1568,77,21,0,0,1,45.27,37.92,4.03
3,72,2880,1568,77,21,0,0,1,45.27,37.92,4.04
4,72,2880,1568,77,21,0,0,1,45.27,37.92,4.04
5,72,2880,1568,77,21,0,0,1,45.27,37.92,4.04
6,72,2880,1568,77,21,0,0,1,45.27,37.92,4.05
7,72,2880,1568,77,21,0,0,1,45.27,37.92,4.06
8,72,2880,1568,77,21,0,0,1,45.27,37.92,4.06
9,72,2880,1568,77,21,0,0,1,45.27,37.92,4.06
10,72,2880,1568,77,21,0,0,1,45.27,37.92,4.07
11,72,2880,1568,77,21,0,0,1,45.27,37.92,4.07
12,72,2880,1568,77,21,0,0,1,45.27,37.92,4.08
13,72,2880,1568,77,21,0,0,1,45.27,37.92,4.08
14,72,2880,1568,77,21,0,0,1,45.27,37.92,4.09
15,72,2880,1568,77,21,0,0,1,45.27,37.92,4.09
16,72,2880,1568,77,21,0,0,1,45.27,37.92,4.1
17,72,2880,1568,77,21,0,0,1,45.27,37.92,4.1
18,72,2880,1568,77,21,0,0,1,45.27,37.92,4.11
19,72,2880,1568,77,21,0,0,1,45.27,37.92,4.11
20,72,2880,1568,77,21,0,0,1,45.27,37.92,4.12
21,72,2880,1568,77,21,0,0,1,45.27,37.92,4.12
2,72,2880,1568,77,21,0,0,2,35.72,24.41,3.91
3,72,2880,1568,77,21,0,0,2,35.72,24.41,3.92
4,72,2880,1568,77,21,0,0,2,35.72,24.41,3.92
5,72,2880,1568,77,21,0,0,2,35.72,24.41,3.93
6,72,2880,1568,77,21,0,0,2,35.72,24.41,3.93
7,72,2880,1568,77,21,0,0,2,35.72,24.41,3.94
8,72,2880,1568,77,21,0,0,2,35.72,24.41,3.94
9,72,2880,1568,77,21,0,0,2,35.72,24.41,3.94
10,72,2880,1568,77,21,0,0,2,35.72,24.41,3.95
11,72,2880,1568,77,21,0,0,2,35.72,24.41,3.95
12,72,2880,1568,77,21,0,0,2,35.72,24.41,3.96
13,72,2880,1568,77,21,0,0,2,35.72,24.41,3.96
14,72,2880,1568,77,21,0,0,2,35.72,24.41,3.97
15,72,2880,1568,77,21,0,0,2,35.72,24.41,3.97
16,72,2880,1568,77,21,0,0,2,35.72,24.41,3.98
17,72,2880,1568,77,21,0,0,2,35.72,24.41,3.98
18,72,2880,1568,77,21,0,0,2,35.72,24.41,3.99
19,72,2880,1568,77,21,0,0,2,35.72,24.41,3.99
20,72,2880,1568,77,21,0,0,2,35.72,24.41,4.0
21,72,2880,1568,77,21,0,0,2,35.72,24.41,4.0
2,72,2880,1568,77,21,0,0,2,48.04,40.5,4.05
3,72,2880,1568,77,21,0,0,2,48.04,40.5,4.05
4,72,2880,1568,77,21,0,0,2,48.04,40.5,4.06
5,72,2880,1568,77,21,0,0,2,48.04,40.5,4.06
6,72,2880,1568,77,21,0,0,2,48.04,40.5,4.06
7,72,2880,1568,77,21,0,0,2,48.04,40.5,4.07
8,72,2880,1568,77,21,0,0,2,48.04,40.5,4.07
9,72,2880,1568,77,21,0,0,2,48.04,40.5,4.07
10,72,2880,1568,77,21,0,0,2,48.04,40.5,4.08
11,72,2880,1568,77,21,0,0,2,48.04,40.5,4.08
12,72,2880,1568,77,21,0,0,2,48.04,40.5,4.08
13,72,2880,1568,77,21,0,0,2,48.04,40.5,4.09
14,72,2880,1568,77,21,0,0,2,48.04,40.5,4.09
15,72,2880,1568,77,21,0,0,2,48.04,40.5,4.1
16,72,2880,1568,77,21,0,0,2,48.04,40.5,4.1
17,72,2880,1568,77,21,0,0,2,48.04,40.5,4.11
18,72,2880,1568,77,21,0,0,2,48.04,40.5,4.11
19,72,2880,1568,77,21,0,0,2,48.04,40.5,4.11
20,72,2880,1568,77,21,0,0,2,48.04,40.5,4.12
21,72,2880,1568,77,21,0,0,2,48.04,40.5,4.12
2,72,2880,1568,77,21,0,0,2,45.27,37.92,4.09
3,72,2880,1568,77,21,0,0,2,45.27,37.92,4.09
4,72,2880,1568,77,21,0,0,2,45.27,37.92,4.1
5,72,2880,1568,77,21,0,0,2,45.27,37.92,4.1
6,72,2880,1568,77,21,0,0,2,45.27,37.92,4.11
7,72,2880,1568,77,21,0,0,2,45.27,37.92,4.12
8,72,2880,1568,77,21,0,0,2,45.27,37.92,4.12
9,72,2880,1568,77,21,0,0,2,45.27,37.92,4.12
10,72,2880,1568,77,21,0,0,2,45.27,37.92,4.13
11,72,2880,1568,77,21,0,0,2,45.27,37.92,4.13
12,72,2880,1568,77,21,0,0,2,45.27,37.92,4.14
13,72,2880,1568,77,21,0,0,2,45.27,37.92,4.15
14,72,2880,1568,77,21,0,0,2,45.27,37.92,4.15
15,72,2880,1568,77,21,0,0,2,45.27,37.92,4.16
16,72,2880,1568,77,21,0,0,2,45.27,37.92,4.16
17,72,2880,1568,77,21,0,0,2,45.27,37.92,4.17
18,72,2880,1568,77,21,0,0,2,45.27,37.92,4.17
19,72,2880,1568,77,21,0,0,2,45.27,37.92,4.18
20,72,2880,1568,77,21,0,0,2,45.27,37.92,4.18
21,72,2880,1568,77,21,0,0,2,45.27,37.92,4.19
2,72,2880,1568,77,21,0,0,3,35.72,24.41,4.0
3,72,2880,1568,77,21,0,0,3,35.72,24.41,4.0
4,72,2880,1568,77,21,0,0,3,35.72,24.41,4.01
5,72,2880,1568,77,21,0,0,3,35.72,24.41,4.01
6,72,2880,1568,77,21,0,0,3,35.72,24.41,4.02
7,72,2880,1568,77,21,0,0,3,35.72,24.41,4.02
8,72,2880,1568,77,21,0,0,3,35.72,24.41,4.03
9,72,2880,1568,77,21,0,0,3,35.72,24.41,4.04
10,72,2880,1568,77,21,0,0,3,35.72,24.41,4.04
11,72,2880,1568,77,21,0,0,3,35.72,24.41,4.05
12,72,2880,1568,77,21,0,0,3,35.72,24.41,4.05
13,72,2880,1568,77,21,0,0,3,35.72,24.41,4.06
14,72,2880,1568,77,21,0,0,3,35.72,24.41,4.06
15,72,2880,1568,77,21,0,0,3,35.72,24.41,4.07
16,72,2880,1568,77,21,0,0,3,35.72,24.41,4.07
17,72,2880,1568,77,21,0,0,3,35.72,24.41,4.08
18,72,2880,1568,77,21,0,0,3,35.72,24.41,4.08
19,72,2880,1568,77,21,0,0,3,35.72,24.41,4.09
20,72,2880,1568,77,21,0,0,3,35.72,24.41,4.1
21,72,2880,1568,77,21,0,0,3,35.72,24.41,4.1
2,72,2880,1568,77,21,0,0,3,48.04,40.5,4.18
3,72,2880,1568,77,21,0,0,3,48.04,40.5,4.18
4,72,2880,1568,77,21,0,0,3,48.04,40.5,4.19
5,72,2880,1568,77,21,0,0,3,48.04,40.5,4.19
6,72,2880,1568,77,21,0,0,3,48.04,40.5,4.19
7,72,2880,1568,77,21,0,0,3,48.04,40.5,4.2
8,72,2880,1568,77,21,0,0,3,48.04,40.5,4.2
9,72,2880,1568,77,21,0,0,3,48.04,40.5,4.2
10,72,2880,1568,77,21,0,0,3,48.04,40.5,4.21
11,72,2880,1568,77,21,0,0,3,48.04,40.5,4.21
12,72,2880,1568,77,21,0,0,3,48.04,40.5,4.22
13,72,2880,1568,77,21,0,0,3,48.04,40.5,4.22
14,72,2880,1568,77,21,0,0,3,48.04,40.5,4.23
15,72,2880,1568,77,21,0,0,3,48.04,40.5,4.23
16,72,2880,1568,77,21,0,0,3,48.04,40.5,4.24
17,72,2880,1568,77,21,0,0,3,48.04,40.5,4.24
18,72,2880,1568,77,21,0,0,3,48.04,40.5,4.25
19,72,2880,1568,77,21,0,0,3,48.04,40.5,4.25
20,72,2880,1568,77,21,0,0,3,48.04,40.5,4.26
21,72,2880,1568,77,21,0,0,3,48.04,40.5,4.26
2,72,2880,1568,77,21,0,0,3,45.27,37.92,4.18
3,72,2880,1568,77,21,0,0,3,45.27,37.92,4.18
4,72,2880,1568,77,21,0,0,3,45.27,37.92,4.19
5,72,2880,1568,77,21,0,0,3,45.27,37.92,4.19
6,72,2880,1568,77,21,0,0,3,45.27,37.92,4.2
7,72,2880,1568,77,21,0,0,3,45.27,37.92,4.2
8,72,2880,1568,77,21,0,0,3,45.27,37.92,4.21
9,72,2880,1568,77,21,0,0,3,45.27,37.92,4.22
10,72,2880,1568,77,21,0,0,3,45.27,37.92,4.22
11,72,2880,1568,77,21,0,0,3,45.27,37.92,4.23
12,72,2880,1568,77,21,0,0,3,45.27,37.92,4.23
13,72,2880,1568,77,21,0,0,3,45.27,37.92,4.24
14,72,2880,1568,77,21,0,0,3,45.27,37.92,4.24
15,72,2880,1568,77,21,0,0,3,45.27,37.92,4.25
16,72,2880,1568,77,21,0,0,3,45.27,37.92,4.25
17,72,2880,1568,77,21,0,0,3,45.27,37.92,4.26
18,72,2880,1568,77,21,0,0,3,45.27,37.92,4.27
19,72,2880,1568,77,21,0,0,3,45.27,37.92,4.27
20,72,2880,1568,77,21,0,0,3,45.27,37.92,4.28
21,72,2880,1568,77,21,0,0,3,45.27,37.92,4.29
2,72,2880,1568,77,21,0,1,1,35.72,24.41,4.37
3,72,2880,1568,77,21,0,1,1,35.72,24.41,4.38
4,72,2880,1568,77,21,0,1,1,35.72,24.41,4.38
5,72,2880,1568,77,21,0,1,1,35.72,24.41,4.39
6,72,2880,1568,77,21,0,1,1,35.72,24.41,4.4
7,72,2880,1568,77,21,0,1,1,35.72,24.41,4.4
8,72,2880,1568,77,21,0,1,1,35.72,24.41,4.41
9,72,2880,1568,77,21,0,1,1,35.72,24.41,4.42
10,72,2880,1568,77,21,0,1,1,35.72,24.41,4.42
11,72,2880,1568,77,21,0,1,1,35.72,24.41,4.43
12,72,2880,1568,77,21,0,1,1,35.72,24.41,4.44
13,72,2880,1568,77,21,0,1,1,35.72,24.41,4.45
14,72,2880,1568,77,21,0,1,1,35.72,24.41,4.45
15,72,2880,1568,77,21,0,1,1,35.72,24.41,4.46
16,72,2880,1568,77,21,0,1,1,35.72,24.41,4.47
17,72,2880,1568,77,21,0,1,1,35.72,24.41,4.48
18,72,2880,1568,77,21,0,1,1,35.72,24.41,4.49
19,72,2880,1568,77,21,0,1,1,35.72,24.41,4.5
20,72,2880,1568,77,21,0,1,1,35.72,24.41,4.5
21,72,2880,1568,77,21,0,1,1,35.72,24.41,4.51
2,72,2880,1568,77,21,0,1,1,48.04,40.5,4.37
3,72,2880,1568,77,21,0,1,1,48.04,40.5,4.37
4,72,2880,1568,77,21,0,1,1,48.04,40.5,4.38
5,72,2880,1568,77,21,0,1,1,48.04,40.5,4.38
6,72,2880,1568,77,21,0,1,1,48.04,40.5,4.39
7,72,2880,1568,77,21,0,1,1,48.04,40.5,4.39
8,72,2880,1568,77,21,0,1,1,48.04,40.5,4.4
9,72,2880,1568,77,21,0,1,1,48.04,40.5,4.41
10,72,2880,1568,77,21,0,1,1,48.04,40.5,4.41
11,72,2880,1568,77,21,0,1,1,48.04,40.5,4.42
12,72,2880,1568,77,21,0,1,1,48.04,40.5,4.42
13,72,2880,1568,77,21,0,1,1,48.04,40.5,4.43
14,72,2880,1568,77,21,0,1,1,48.04,40.5,4.43
15,72,2880,1568,77,21,0,1,1,48.04,40.5,4.44
16,72,2880,1568,77,21,0,1,1,48.04,40.5,4.45
17,72,2880,1568,77,21,0,1,1,48.04,40.5,4.45
18,72,2880,1568,77,21,0,1,1,48.04,40.5,4.46
19,72,2880,1568,77,21,0,1,1,48.04,40.5,4.47
20,72,2880,1568,77,21,0,1,1,48.04,40.5,4.47
21,72,2880,1568,77,21,0,1,1,48.04,40.5,4.48
2,72,2880,1568,77,21,0,1,1,45.27,37.92,4.42
3,72,2880,1568,77,21,0,1,1,45.27,37.92,4.42
4,72,2880,1568,77,21,0,1,1,45.27,37.92,4.43
5,72,2880,1568,77,21,0,1,1,45.27,37.92,4.43
6,72,2880,1568,77,21,0,1,1,45.27,37.92,4.43
7,72,2880,1568,77,21,0,1,1,45.27,37.92,4.44
8,72,2880,1568,77,21,0,1,1,45.27,37.92,4.44
9,72,2880,1568,77,21,0,1,1,45.27,37.92,4.44
10,72,2880,1568,77,21,0,1,1,45.27,37.92,4.45
11,72,2880,1568,77,21,0,1,1,45.27,37.92,4.45
12,72,2880,1568,77,21,0,1,1,45.27,37.92,4.46
13,72,2880,1568,77,21,0,1,1,45.27,37.92,4.47
14,72,2880,1568,77,21,0,1,1,45.27,37.92,4.47
15,72,2880,1568,77,21,0,1,1,45.27,37.92,4.48
16,72,2880,1568,77,21,0,1,1,45.27,37.92,4.49
17,72,2880,1568,77,21,0,1,1,45.27,37.92,4.49
18,72,2880,1568,77,21,0,1,1,45.27,37.92,4.5
19,72,2880,1568,77,21,0,1,1,45.27,37.92,4.51
20,72,2880,1568,77,21,0,1,1,45.27,37.92,4.52
21,72,2880,1568,77,21,0,1,1,45.27,37.92,4.52
2,72,2880,1568,77,21,0,1,2,35.72,24.41,4.36
3,72,2880,1568,77,21,0,1,2,35.72,24.41,4.37
4,72,2880,1568,77,21,0,1,2,35.72,24.41,4.37
5,72,2880,1568,77,21,0,1,2,35.72,24.41,4.38
6,72,2880,1568,77,21,0,1,2,35.72,24.41,4.39
7,72,2880,1568,77,21,0,1,2,35.72,24.41,4.39
8,72,2880,1568,77,21,0,1,2,35.72,24.41,4.4
9,72,2880,1568,77,21,0,1,2,35.72,24.41,4.41
10,72,2880,1568,77,21,0,1,2,35.72,24.41,4.41
11,72,2880,1568,77,21,0,1,2,35.72,24.41,4.42
12,72,2880,1568,77,21,0,1,2,35.72,24.41,4.43
13,72,2880,1568,77,21,0,1,2,35.72,24.41,4.44
14,72,2880,1568,77,21,0,1,2,35.72,24.41,4.45
15,72,2880,1568,77,21,0,1,2,35.72,24.41,4.45
16,72,2880,1568,77,21,0,1,2,35.72,24.41,4.46
17,72,2880,1568,77,21,0,1,2,35.72,24.41,4.47
18,72,2880,1568,77,21,0,1,2,35.72,24.41,4.48
19,72,2880,1568,77,21,0,1,2,35.72,24.41,4.49
20,72,2880,1568,77,21,0,1,2,35.72,24.41,4.49
21,72,2880,1568,77,21,0,1,2,35.72,24.41,4.5
2,72,2880,1568,77,21,0,1,2,48.04,40.5,4.35
3,72,2880,1568,77,21,0,1,2,48.04,40.5,4.35
4,72,2880,1568,77,21,0,1,2,48.04,40.5,4.36
5,72,2880,1568,77,21,0,1,2,48.04,40.5,4.36
6,72,2880,1568,77,21,0,1,2,48.04,40.5,4.36
7,72,2880,1568,77,21,0,1,2,48.04,40.5,4.37
8,72,2880,1568,77,21,0,1,2,48.04,40.5,4.37
9,72,2880,1568,77,21,0,1,2,48.04,40.5,4.37
10,72,2880,1568,77,21,0,1,2,48.04,40.5,4.38
11,72,2880,1568,77,21,0,1,2,48.04,40.5,4.38
12,72,2880,1568,77,21,0,1,2,48.04,40.5,4.39
13,72,2880,1568,77,21,0,1,2,48.04,40.5,4.39
14,72,2880,1568,77,21,0,1,2,48.04,40.5,4.4
15,72,2880,1568,77,21,0,1,2,48.04,40.5,4.4
16,72,2880,1568,77,21,0,1,2,48.04,40.5,4.41
17,72,2880,1568,77,21,0,1,2,48.04,40.5,4.42
18,72,2880,1568,77,21,0,1,2,48.04,40.5,4.42
19,72,2880,1568,77,21,0,1,2,48.04,40.5,4.43
20,72,2880,1568,77,21,0,1,2,48.04,40.5,4.43
21,72,2880,1568,77,21,0,1,2,48.04,40.5,4.44
2,72,2880,1568,77,21,0,1,2,45.27,37.92,4.39
3,72,2880,1568,77,21,0,1,2,45.27,37.92,4.39
4,72,2880,1568,77,21,0,1,2,45.27,37.92,4.4
5,72,2880,1568,77,21,0,1,2,45.27,37.92,4.4
6,72,2880,1568,77,21,0,1,2,45.27,37.92,4.41
7,72,2880,1568,77,21,0,1,2,45.27,37.92,4.41
8,72,2880,1568,77,21,0,1,2,45.27,37.92,4.42
9,72,2880,1568,77,21,0,1,2,45.27,37.92,4.43
10,72,2880,1568,77,21,0,1,2,45.27,37.92,4.43
11,72,2880,1568,77,21,0,1,2,45.27,37.92,4.44
12,72,2880,1568,77,21,0,1,2,45.27,37.92,4.44
13,72,2880,1568,77,21,0,1,2,45.27,37.92,4.45
14,72,2880,1568,77,21,0,1,2,45.27,37.92,4.46
15,72,2880,1568,77,21,0,1,2,45.27,37.92,4.47
16,72,2880,1568,77,21,0,1,2,45.27,37.92,4.47
17,72,2880,1568,77,21,0,1,2,45.27,37.92,4.48
18,72,2880,1568,77,21,0,1,2,45.27,37.92,4.49
19,72,2880,1568,77,21,0,1,2,45.27,37.92,4.5
20,72,2880,1568,77,21,0,1,2,45.27,37.92,4.5
21,72,2880,1568,77,21,0,1,2,45.27,37.92,4.51
2,72,2880,1568,77,21,0,1,3,35.72,24.41,4.33
3,72,2880,1568,77,21,0,1,3,35.72,24.41,4.34
4,72,2880,1568,77,21,0,1,3,35.72,24.41,4.34
5,72,2880,1568,77,21,0,1,3,35.72,24.41,4.35
6,72,2880,1568,77,21,0,1,3,35.72,24.41,4.36
7,72,2880,1568,77,21,0,1,3,35.72,24.41,4.36
8,72,2880,1568,77,21,0,1,3,35.72,24.41,4.37
9,72,2880,1568,77,21,0,1,3,35.72,24.41,4.38
10,72,2880,1568,77,21,0,1,3,35.72,24.41,4.38
11,72,2880,1568,77,21,0,1,3,35.72,24.41,4.39
12,72,2880,1568,77,21,0,1,3,35.72,24.41,4.4
13,72,2880,1568,77,21,0,1,3,35.72,24.41,4.41
14,72,2880,1568,77,21,0,1,3,35.72,24.41,4.41
15,72,2880,1568,77,21,0,1,3,35.72,24.41,4.42
16,72,2880,1568,77,21,0,1,3,35.72,24.41,4.43
17,72,2880,1568,77,21,0,1,3,35.72,24.41,4.44
18,72,2880,1568,77,21,0,1,3,35.72,24.41,4.45
19,72,2880,1568,77,21,0,1,3,35.72,24.41,4.45
20,72,2880,1568,77,21,0,1,3,35.72,24.41,4.46
21,72,2880,1568,77,21,0,1,3,35.72,24.41,4.47
2,72,2880,1568,77,21,0,1,3,48.04,40.5,4.35
3,72,2880,1568,77,21,0,1,3,48.04,40.5,4.35
4,72,2880,1568,77,21,0,1,3,48.04,40.5,4.36
5,72,2880,1568,77,21,0,1,3,48.04,40.5,4.36
6,72,2880,1568,77,21,0,1,3,48.04,40.5,4.37
7,72,2880,1568,77,21,0,1,3,48.04,40.5,4.37
8,72,2880,1568,77,21,0,1,3,48.04,40.5,4.38
9,72,2880,1568,77,21,0,1,3,48.04,40.5,4.39
10,72,2880,1568,77,21,0,1,3,48.04,40.5,4.39
11,72,2880,1568,77,21,0,1,3,48.04,40.5,4.4
12,72,2880,1568,77,21,0,1,3,48.04,40.5,4.4
13,72,2880,1568,77,21,0,1,3,48.04,40.5,4.41
14,72,2880,1568,77,21,0,1,3,48.04,40.5,4.41
15,72,2880,1568,77,21,0,1,3,48.04,40.5,4.42
16,72,2880,1568,77,21,0,1,3,48.04,40.5,4.43
17,72,2880,1568,77,21,0,1,3,48.04,40.5,4.43
18,72,2880,1568,77,21,0,1,3,48.04,40.5,4.44
19,72,2880,1568,77,21,0,1,3,48.04,40.5,4.45
20,72,2880,1568,77,21,0,1,3,48.04,40.5,4.45
21,72,2880,1568,77,21,0,1,3,48.04,40.5,4.46
2,72,2880,1568,77,21,0,1,3,45.27,37.92,4.36
3,72,2880,1568,77,21,0,1,3,45.27,37.92,4.36
4,72,2880,1568,77,21,0,1,3,45.27,37.92,4.37
5,72,2880,1568,77,21,0,1,3,45.27,37.92,4.37
6,72,2880,1568,77,21,0,1,3,45.27,37.92,4.38
7,72,2880,1568,77,21,0,1,3,45.27,37.92,4.38
8,72,2880,1568,77,21,0,1,3,45.27,37.92,4.39
9,72,2880,1568,77,21,0,1,3,45.27,37.92,4.4
10,72,2880,1568,77,21,0,1,3,45.27,37.92,4.4
11,72,2880,1568,77,21,0,1,3,45.27,37.92,4.41
12,72,2880,1568,77,21,0,1,3,45.27,37.92,4.41
13,72,2880,1568,77,21,0,1,3,45.27,37.92,4.42
14,72,2880,1568,77,21,0,1,3,45.27,37.92,4.43
15,72,2880,1568,77,21,0,1,3,45.27,37.92,4.43
16,72,2880,1568,77,21,0,1,3,45.27,37.92,4.44
17,72,2880,1568,77,21,0,1,3,45.27,37.92,4.45
18,72,2880,1568,77,21,0,1,3,45.27,37.92,4.46
19,72,2880,1568,77,21,0,1,3,45.27,37.92,4.46
20,72,2880,1568,77,21,0,1,3,45.27,37.92,4.47
21,72,2880,1568,77,21,0,1,3,45.27,37.92,4.48
2,72,2880,1568,77,26,0,0,1,35.72,24.41,3.67
3,72,2880,1568,77,26,0,0,1,35.72,24.41,3.68
4,72,2880,1568,77,26,0,0,1,35.72,24.41,3.68
5,72,2880,1568,77,26,0,0,1,35.72,24.41,3.69
6,72,2880,1568,77,26,0,0,1,35.72,24.41,3.69
7,72,2880,1568,77,26,0,0,1,35.72,24.41,3.7
8,72,2880,1568,77,26,0,0,1,35.72,24.41,3.7
9,72,2880,1568,77,26,0,0,1,35.72,24.41,3.7
10,72,2880,1568,77,26,0,0,1,35.72,24.41,3.71
11,72,2880,1568,77,26,0,0,1,35.72,24.41,3.71
12,72,2880,1568,77,26,0,0,1,35.72,24.41,3.72
13,72,2880,1568,77,26,0,0,1,35.72,24.41,3.72
14,72,2880,1568,77,26,0,0,1,35.72,24.41,3.73
15,72,2880,1568,77,26,0,0,1,35.72,24.41,3.73
16,72,2880,1568,77,26,0,0,1,35.72,24.41,3.74
17,72,2880,1568,77,26,0,0,1,35.72,24.41,3.74
18,72,2880,1568,77,26,0,0,1,35.72,24.41,3.74
19,72,2880,1568,77,26,0,0,1,35.72,24.41,3.75
20,72,2880,1568,77,26,0,0,1,35.72,24.41,3.75
21,72,2880,1568,77,26,0,0,1,35.72,24.41,3.75
22,72,2880,1568,77,26,0,0,1,35.72,24.41,3.76
23,72,2880,1568,77,26,0,0,1,35.72,24.41,3.76
24,72,2880,1568,77,26,0,0,1,35.72,24.41,3.77
25,72,2880,1568,77,26,0,0,1,35.72,24.41,3.77
26,72,2880,1568,77,26,0,0,1,35.72,24.41,3.77
2,72,2880,1568,77,26,0,0,1,48.04,40.5,3.91
3,72,2880,1568,77,26,0,0,1,48.04,40.5,3.91
4,72,2880,1568,77,26,0,0,1,48.04,40.5,3.91
5,72,2880,1568,77,26,0,0,1,48.04,40.5,3.91
6,72,2880,1568,77,26,0,0,1,48.04,40.5,3.92
7,72,2880,1568,77,26,0,0,1,48.04,40.5,3.92
8,72,2880,1568,77,26,0,0,1,48.04,40.5,3.92
9,72,2880,1568,77,26,0,0,1,48.04,40.5,3.92
10,72,2880,1568,77,26,0,0,1,48.04,40.5,3.92
11,72,2880,1568,77,26,0,0,1,48.04,40.5,3.93
12,72,2880,1568,77,26,0,0,1,48.04,40.5,3.93
13,72,2880,1568,77,26,0,0,1,48.04,40.5,3.93
14,72,2880,1568,77,26,0,0,1,48.04,40.5,3.93
15,72,2880,1568,77,26,0,0,1,48.04,40.5,3.94
16,72,2880,1568,77,26,0,0,1,48.04,40.5,3.94
17,72,2880,1568,77,26,0,0,1,48.04,40.5,3.94
18,72,2880,1568,77,26,0,0,1,48.04,40.5,3.95
19,72,2880,1568,77,26,0,0,1,48.04,40.5,3.95
20,72,2880,1568,77,26,0,0,1,48.04,40.5,3.95
21,72,2880,1568,77,26,0,0,1,48.04,40.5,3.96
22,72,2880,1568,77,26,0,0,1,48.04,40.5,3.96
23,72,2880,1568,77,26,0,0,1,48.04,40.5,3.97
24,72,2880,1568,77,26,0,0,1,48.04,40.5,3.97
25,72,2880,1568,77,26,0,0,1,48.04,40.5,3.98
26,72,2880,1568,77,26,0,0,1,48.04,40.5,3.98
2,72,2880,1568,77,26,0,0,1,45.27,37.92,3.93
3,72,2880,1568,77,26,0,0,1,45.27,37.92,3.93
4,72,2880,1568,77,26,0,0,1,45.27,37.92,3.94
5,72,2880,1568,77,26,0,0,1,45.27,37.92,3.94
6,72,2880,1568,77,26,0,0,1,45.27,37.92,3.94
7,72,2880,1568,77,26,0,0,1,45.27,37.92,3.95
